from,to,date_posix_first,length,ward_id,wardType,newID
016-0022-B-M,016-0023-B-L,2020-06-11T16:14:50Z,1620,16,Adult emergency,Adult emergency #1
016-0022-B-M,016-0023-B-L,2020-06-11T16:23:50Z,1260,16,Adult emergency,Adult emergency #1
016-0022-B-M,016-0023-B-L,2020-06-11T16:48:50Z,730,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0125-D-M,2020-06-11T18:21:10Z,170,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0125-D-M,2020-06-11T18:25:10Z,750,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-11T18:56:20Z,270,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-11T20:47:30Z,430,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0139-G-J,2020-06-11T20:47:30Z,400,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-11T21:15:20Z,260,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-11T21:33:50Z,370,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-12T00:11:00Z,200,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-12T00:19:00Z,220,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0112-B-J,2020-06-12T01:38:00Z,500,16,Adult emergency,Adult emergency #1
016-0109-A-M,016-0127-P-B,2020-06-12T03:25:40Z,30,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T05:33:30Z,270,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T05:39:20Z,190,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T06:08:00Z,970,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T06:28:50Z,1170,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0164-E-A,2020-06-12T06:53:30Z,20,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T06:53:40Z,30,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T07:07:50Z,1970,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T07:55:10Z,400,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T08:05:20Z,160,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0151-N-M,2020-06-12T08:11:00Z,660,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T08:12:10Z,590,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0178-S-A,2020-06-12T08:20:00Z,380,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T08:24:00Z,360,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T08:24:30Z,760,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0178-S-A,2020-06-12T08:27:50Z,490,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0178-S-A,2020-06-12T08:28:00Z,480,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0072-S-M,2020-06-12T08:29:10Z,340,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T08:37:20Z,450,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T08:45:20Z,200,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T08:48:00Z,590,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T08:52:30Z,850,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T08:52:30Z,850,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T09:10:50Z,490,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T09:20:20Z,70,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T09:22:40Z,80,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T09:44:40Z,1150,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T09:53:10Z,380,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T09:53:10Z,380,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T10:06:20Z,1130,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T10:07:00Z,1100,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0169-E-A,2020-06-12T10:09:10Z,50,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T10:22:30Z,2120,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T10:42:40Z,480,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T11:12:00Z,780,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T12:04:30Z,330,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T12:16:20Z,750,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T12:25:00Z,1380,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0159-R-C,2020-06-12T12:32:00Z,800,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0152-K-C,2020-06-12T12:43:20Z,210,16,Adult emergency,Adult emergency #1
016-0049-B-P,016-0149-G-C,2020-06-12T12:55:50Z,420,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T13:02:10Z,460,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T13:12:10Z,410,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T13:20:40Z,2720,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0167-P-M,2020-06-12T13:42:00Z,20,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T14:07:20Z,1280,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T14:36:50Z,3280,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0173-J-F,2020-06-12T14:50:00Z,820,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0182-M-M,2020-06-12T14:57:50Z,350,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0182-M-M,2020-06-12T15:12:40Z,980,16,Adult emergency,Adult emergency #1
016-0160-B-K,016-0173-J-F,2020-06-12T15:12:40Z,9610,16,Adult emergency,Adult emergency #1
016-0153-A-A,016-0165-H-C,2020-06-12T15:32:40Z,350,16,Adult emergency,Adult emergency #1
017-0001-L-F,017-0002-G-J,2020-04-24T05:42:50Z,390,17,Internal medicine,Internal medicine
017-0001-L-F,017-0009-B-D,2020-04-24T05:43:20Z,110,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T06:19:10Z,220,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T06:58:40Z,240,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T06:58:40Z,240,17,Internal medicine,Internal medicine
017-0001-L-F,017-0013-L-P,2020-04-24T07:00:20Z,180,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:01:10Z,280,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:07:00Z,30,17,Internal medicine,Internal medicine
017-0001-L-F,017-0044-G-S,2020-04-24T07:07:50Z,140,17,Internal medicine,Internal medicine
017-0001-L-F,017-0037-P-S,2020-04-24T07:13:30Z,60,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:14:40Z,660,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:14:40Z,660,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:17:30Z,1020,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:28:30Z,360,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:47:10Z,200,17,Internal medicine,Internal medicine
017-0001-L-F,017-0023-C-P,2020-04-24T07:58:00Z,300,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T08:02:30Z,630,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:08:40Z,250,17,Internal medicine,Internal medicine
017-0001-L-F,017-0024-L-C,2020-04-24T08:29:10Z,20,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T08:29:10Z,260,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:34:30Z,10,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:39:40Z,200,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T08:39:50Z,600,17,Internal medicine,Internal medicine
017-0001-L-F,017-0037-P-S,2020-04-24T08:43:20Z,30,17,Internal medicine,Internal medicine
017-0001-L-F,017-0004-B-M,2020-04-24T09:09:00Z,360,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T09:43:40Z,100,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T10:10:40Z,1190,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T10:10:50Z,1150,17,Internal medicine,Internal medicine
017-0001-L-F,017-0017-Z-J,2020-04-24T10:43:10Z,290,17,Internal medicine,Internal medicine
017-0001-L-F,017-0017-Z-J,2020-04-24T10:49:10Z,40,17,Internal medicine,Internal medicine
017-0001-L-F,017-0052-A-C,2020-04-24T10:53:40Z,240,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T11:29:10Z,140,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T11:34:20Z,360,17,Internal medicine,Internal medicine
017-0028-D-E,017-0036-B-O,2020-04-24T12:49:30Z,690,17,Internal medicine,Internal medicine
017-0028-D-E,017-0035-F-M,2020-04-24T13:13:30Z,380,17,Internal medicine,Internal medicine
017-0028-D-E,017-0036-B-O,2020-04-24T14:08:20Z,790,17,Internal medicine,Internal medicine
017-0028-D-E,017-0050-M-C,2020-04-24T14:08:40Z,540,17,Internal medicine,Internal medicine
017-0028-D-E,017-0055-H-J,2020-04-24T14:29:00Z,510,17,Internal medicine,Internal medicine
017-0028-D-E,017-0055-H-J,2020-04-24T14:29:10Z,730,17,Internal medicine,Internal medicine
017-0028-D-E,017-0055-H-J,2020-04-24T14:42:10Z,650,17,Internal medicine,Internal medicine
017-0028-D-E,017-0056-K-M,2020-04-24T15:07:10Z,170,17,Internal medicine,Internal medicine
017-0028-D-E,017-0056-K-M,2020-04-24T15:20:20Z,200,17,Internal medicine,Internal medicine
017-0028-D-E,017-0056-K-M,2020-04-24T15:24:30Z,300,17,Internal medicine,Internal medicine
017-0028-D-E,017-0036-B-O,2020-04-24T15:59:40Z,850,17,Internal medicine,Internal medicine
017-0028-D-E,017-0042-K-H,2020-04-24T16:49:00Z,1100,17,Internal medicine,Internal medicine
017-0028-D-E,017-0055-H-J,2020-04-24T17:34:30Z,90,17,Internal medicine,Internal medicine
017-0028-D-E,017-0056-K-M,2020-04-24T18:28:30Z,320,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-24T19:10:30Z,50,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-24T19:12:30Z,60,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-24T21:14:50Z,130,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-24T21:18:40Z,780,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-24T21:33:10Z,500,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-25T00:40:00Z,270,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-25T00:49:00Z,650,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-25T02:59:30Z,290,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-25T04:22:50Z,900,17,Internal medicine,Internal medicine
017-0068-P-H,017-0069-C-J,2020-04-25T04:53:50Z,70,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T05:04:40Z,1170,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T05:27:00Z,3820,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T05:27:00Z,540,17,Internal medicine,Internal medicine
017-0001-L-F,017-0079-C-K,2020-04-25T05:37:30Z,520,17,Internal medicine,Internal medicine
017-0001-L-F,017-0079-C-K,2020-04-25T05:37:40Z,510,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T05:52:20Z,280,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T05:58:10Z,530,17,Internal medicine,Internal medicine
017-0001-L-F,017-0036-B-O,2020-04-25T06:17:00Z,510,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T06:17:00Z,650,17,Internal medicine,Internal medicine
017-0001-L-F,017-0016-V-D,2020-04-25T06:28:10Z,830,17,Internal medicine,Internal medicine
017-0001-L-F,017-0017-Z-J,2020-04-25T06:43:10Z,580,17,Internal medicine,Internal medicine
017-0001-L-F,017-0082-V-V,2020-04-25T07:08:10Z,100,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T07:09:10Z,300,17,Internal medicine,Internal medicine
017-0001-L-F,017-0079-C-K,2020-04-25T07:19:30Z,110,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T07:25:40Z,580,17,Internal medicine,Internal medicine
017-0001-L-F,017-0078-B-G,2020-04-25T07:41:10Z,200,17,Internal medicine,Internal medicine
017-0001-L-F,017-0078-B-G,2020-04-25T07:47:10Z,130,17,Internal medicine,Internal medicine
017-0001-L-F,017-0082-V-V,2020-04-25T08:05:00Z,2510,17,Internal medicine,Internal medicine
017-0001-L-F,017-0018-A-K,2020-04-25T08:09:00Z,250,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T08:19:40Z,220,17,Internal medicine,Internal medicine
017-0001-L-F,017-0045-S-S,2020-04-25T08:22:10Z,60,17,Internal medicine,Internal medicine
017-0001-L-F,017-0045-S-S,2020-04-25T08:24:30Z,140,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T08:24:30Z,290,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T08:24:50Z,970,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T08:30:30Z,640,17,Internal medicine,Internal medicine
017-0001-L-F,017-0018-A-K,2020-04-25T08:31:20Z,110,17,Internal medicine,Internal medicine
017-0001-L-F,017-0046-H-S,2020-04-25T08:34:20Z,730,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T08:58:30Z,210,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T09:28:50Z,160,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T09:35:00Z,550,17,Internal medicine,Internal medicine
017-0001-L-F,017-0078-B-G,2020-04-25T09:37:40Z,50,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T09:45:30Z,370,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T10:15:30Z,820,17,Internal medicine,Internal medicine
017-0001-L-F,017-0012-R-S,2020-04-25T10:24:00Z,120,17,Internal medicine,Internal medicine
017-0080-M-S,017-0081-A-Q,2020-04-25T10:30:20Z,640,17,Internal medicine,Internal medicine
017-0001-L-F,017-0036-B-O,2020-04-25T10:32:00Z,20,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T10:37:10Z,320,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T10:52:10Z,190,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T10:56:20Z,200,17,Internal medicine,Internal medicine
017-0001-L-F,017-0070-M-S,2020-04-25T11:05:10Z,990,17,Internal medicine,Internal medicine
017-0001-L-F,017-0082-V-V,2020-04-25T11:25:20Z,50,17,Internal medicine,Internal medicine
009-0013-N-N,009-0017-R-J,2020-04-20T05:40:40Z,430,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T05:47:00Z,9310,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T05:53:00Z,1620,9,Pneumology,Pneumology
009-0013-N-N,009-0014-H-R,2020-04-20T06:32:10Z,1180,9,Pneumology,Pneumology
009-0013-N-N,009-0018-M-L,2020-04-20T06:33:10Z,80,9,Pneumology,Pneumology
009-0013-N-N,009-0014-H-R,2020-04-20T06:33:10Z,1130,9,Pneumology,Pneumology
009-0013-N-N,009-0049-M-J,2020-04-20T06:34:50Z,640,9,Pneumology,Pneumology
009-0013-N-N,009-0048-D-D,2020-04-20T06:35:00Z,1010,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T06:55:10Z,10300,9,Pneumology,Pneumology
009-0013-N-N,009-0021-P-G,2020-04-20T06:59:40Z,650,9,Pneumology,Pneumology
009-0053-R-N,009-0054-P-H,2020-04-20T07:00:20Z,50,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T07:01:10Z,570,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T07:10:10Z,120,9,Pneumology,Pneumology
009-0053-R-N,009-0062-B-I,2020-04-20T07:19:30Z,40,9,Pneumology,Pneumology
009-0053-R-N,009-0054-P-H,2020-04-20T07:22:50Z,100,9,Pneumology,Pneumology
009-0053-R-N,009-0062-B-I,2020-04-20T07:23:30Z,80,9,Pneumology,Pneumology
009-0053-R-N,009-0062-B-I,2020-04-20T07:32:40Z,50,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T07:35:20Z,260,9,Pneumology,Pneumology
009-0013-N-N,009-0038-L-M,2020-04-20T07:39:00Z,60,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T07:43:40Z,290,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T07:44:50Z,220,9,Pneumology,Pneumology
009-0053-R-N,009-0059-T-P,2020-04-20T07:48:40Z,150,9,Pneumology,Pneumology
009-0013-N-N,009-0038-L-M,2020-04-20T07:51:20Z,620,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T08:10:10Z,500,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T08:14:00Z,40,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T08:19:50Z,11310,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T08:22:30Z,430,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T08:23:20Z,46320,9,Pneumology,Pneumology
009-0013-N-N,009-0032-R-A,2020-04-20T08:23:50Z,600,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T08:33:50Z,610,9,Pneumology,Pneumology
009-0013-N-N,009-0032-R-A,2020-04-20T08:35:00Z,710,9,Pneumology,Pneumology
009-0027-D-S,009-0058-L-T,2020-04-20T08:36:50Z,240,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-20T08:46:40Z,280,9,Pneumology,Pneumology
009-0013-N-N,009-0032-R-A,2020-04-20T08:48:30Z,810,9,Pneumology,Pneumology
009-0013-N-N,009-0061-V-A,2020-04-20T09:13:50Z,20,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T09:20:00Z,70,9,Pneumology,Pneumology
009-0013-N-N,009-0032-R-A,2020-04-20T09:23:00Z,20,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T09:45:10Z,230,9,Pneumology,Pneumology
009-0013-N-N,009-0016-B-M,2020-04-20T09:48:40Z,50,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T09:48:50Z,47260,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T09:53:10Z,60,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T09:55:20Z,90,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T09:58:30Z,330,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:05:30Z,850,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:06:40Z,780,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:21:40Z,100,9,Pneumology,Pneumology
009-0013-N-N,009-0021-P-G,2020-04-20T10:24:40Z,480,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:24:50Z,470,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:34:40Z,740,9,Pneumology,Pneumology
009-0013-N-N,009-0021-P-G,2020-04-20T10:34:40Z,320,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:35:00Z,720,9,Pneumology,Pneumology
009-0053-R-N,009-0064-M-D,2020-04-20T10:37:00Z,40,9,Pneumology,Pneumology
009-0053-R-N,009-0070-B-A,2020-04-20T10:37:00Z,30,9,Pneumology,Pneumology
009-0053-R-N,009-0054-P-H,2020-04-20T10:37:40Z,40,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T10:52:20Z,590,9,Pneumology,Pneumology
009-0013-N-N,009-0033-H-E,2020-04-20T10:58:30Z,210,9,Pneumology,Pneumology
009-0013-N-N,009-0037-E-F,2020-04-20T11:02:30Z,30,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T11:03:50Z,280,9,Pneumology,Pneumology
009-0013-N-N,009-0033-H-E,2020-04-20T11:03:50Z,150,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T11:11:30Z,100,9,Pneumology,Pneumology
009-0013-N-N,009-0017-R-J,2020-04-20T11:14:30Z,40,9,Pneumology,Pneumology
009-0053-R-N,009-0062-B-I,2020-04-20T11:27:50Z,650,9,Pneumology,Pneumology
009-0013-N-N,009-0014-H-R,2020-04-20T11:29:00Z,190,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T11:31:40Z,430,9,Pneumology,Pneumology
009-0013-N-N,009-0023-B-K,2020-04-20T11:43:00Z,1440,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T11:50:40Z,30,9,Pneumology,Pneumology
009-0013-N-N,009-0014-H-R,2020-04-20T12:11:50Z,210,9,Pneumology,Pneumology
009-0013-N-N,009-0087-A-S,2020-04-20T12:23:50Z,150,9,Pneumology,Pneumology
009-0053-R-N,009-0077-Z-O,2020-04-20T12:27:10Z,540,9,Pneumology,Pneumology
009-0053-R-N,009-0077-Z-O,2020-04-20T12:27:10Z,550,9,Pneumology,Pneumology
009-0013-N-N,009-0033-H-E,2020-04-20T12:27:30Z,330,9,Pneumology,Pneumology
009-0053-R-N,009-0072-C-K,2020-04-20T12:27:50Z,140,9,Pneumology,Pneumology
009-0013-N-N,009-0087-A-S,2020-04-20T12:34:10Z,950,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T12:50:30Z,530,9,Pneumology,Pneumology
009-0027-D-S,009-0088-M-N,2020-04-20T13:13:10Z,270,9,Pneumology,Pneumology
009-0053-R-N,009-0077-Z-O,2020-04-20T13:21:10Z,180,9,Pneumology,Pneumology
009-0027-D-S,009-0088-M-N,2020-04-20T13:35:00Z,60,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T13:37:00Z,170,9,Pneumology,Pneumology
009-0053-R-N,009-0085-L-C,2020-04-20T13:40:50Z,120,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-20T13:47:10Z,210,9,Pneumology,Pneumology
009-0053-R-N,009-0087-A-S,2020-04-20T14:20:30Z,80,9,Pneumology,Pneumology
009-0027-D-S,009-0088-M-N,2020-04-20T16:52:10Z,360,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T20:14:00Z,9850,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T22:48:30Z,3340,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T22:57:40Z,7550,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-20T23:21:40Z,6110,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T01:06:40Z,9320,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T02:06:50Z,9580,9,Pneumology,Pneumology
009-0027-D-S,009-0096-V-A,2020-04-21T02:12:30Z,540,9,Pneumology,Pneumology
009-0027-D-S,009-0096-V-A,2020-04-21T02:47:40Z,220,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T03:35:50Z,4960,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T04:26:50Z,2870,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T04:48:00Z,1600,9,Pneumology,Pneumology
009-0027-D-S,009-0028-M-D,2020-04-21T05:17:00Z,21470,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-21T06:45:40Z,180,9,Pneumology,Pneumology
009-0053-R-N,009-0098-P-C,2020-04-21T07:02:30Z,260,9,Pneumology,Pneumology
009-0053-R-N,009-0056-L-C,2020-04-21T07:44:50Z,10,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-21T08:15:00Z,200,9,Pneumology,Pneumology
009-0053-R-N,009-0114-C-R,2020-04-21T09:11:10Z,40,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-21T09:24:30Z,260,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-21T10:15:00Z,470,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-21T10:34:30Z,960,9,Pneumology,Pneumology
009-0027-D-S,009-0037-E-F,2020-04-21T10:40:00Z,1120,9,Pneumology,Pneumology
009-0027-D-S,009-0037-E-F,2020-04-21T11:00:30Z,470,9,Pneumology,Pneumology
009-0053-R-N,009-0055-B-H,2020-04-21T11:01:50Z,50,9,Pneumology,Pneumology
009-0053-R-N,009-0061-V-A,2020-04-21T11:03:20Z,520,9,Pneumology,Pneumology
009-0053-R-N,009-0101-H-M,2020-04-21T12:02:40Z,50,9,Pneumology,Pneumology
009-0053-R-N,009-0128-S-J,2020-04-21T12:13:20Z,50,9,Pneumology,Pneumology
009-0053-R-N,009-0087-A-S,2020-04-21T12:14:10Z,190,9,Pneumology,Pneumology
009-0053-R-N,009-0087-A-S,2020-04-21T12:23:20Z,10,9,Pneumology,Pneumology
009-0127-G-P,009-0136-A-N,2020-04-21T12:47:50Z,1150,9,Pneumology,Pneumology
