from,to,date_posix_first,length,ward_id,wardType,newID
016-0157-C-L,016-0193-D-C,2020-06-12T15:40:40Z,30,16,Adult emergency,Adult emergency #1
016-0072-S-M,016-0193-D-C,2020-06-12T15:40:50Z,20,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0003-E-P,2020-06-12T15:41:10Z,90,16,Adult emergency,Adult emergency #1
016-0157-C-L,016-0168-V-E,2020-06-12T15:42:10Z,1480,16,Adult emergency,Adult emergency #1
016-0157-C-L,016-0168-V-E,2020-06-12T15:42:20Z,1470,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0164-E-A,2020-06-12T15:44:20Z,680,16,Adult emergency,Adult emergency #1
016-0017-M-A,016-0036-S-L,2020-06-12T15:45:30Z,1370,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0019-V-A,2020-06-12T15:46:00Z,160,16,Adult emergency,Adult emergency #1
016-0011-L-T,016-0154-G-C,2020-06-12T15:46:10Z,620,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T15:46:40Z,230,16,Adult emergency,Adult emergency #1
016-0017-M-A,016-0020-A-M,2020-06-12T15:47:10Z,390,16,Adult emergency,Adult emergency #1
016-0149-G-C,016-0152-K-C,2020-06-12T15:47:30Z,90,16,Adult emergency,Adult emergency #1
016-0152-K-C,016-0162-G-S,2020-06-12T15:50:30Z,110,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T15:52:50Z,610,16,Adult emergency,Adult emergency #1
016-0152-K-C,016-0162-G-S,2020-06-12T15:53:30Z,730,16,Adult emergency,Adult emergency #1
016-0072-S-M,016-0152-K-C,2020-06-12T15:54:00Z,60,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T15:54:10Z,820,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0072-S-M,2020-06-12T15:55:20Z,20,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0019-V-A,2020-06-12T15:55:20Z,40,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0023-B-L,2020-06-12T15:55:50Z,890,16,Adult emergency,Adult emergency #1
016-0011-L-T,016-0163-C-S,2020-06-12T15:56:20Z,380,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0019-V-A,2020-06-12T15:57:00Z,930,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0003-E-P,2020-06-12T15:57:10Z,1210,16,Adult emergency,Adult emergency #1
016-0164-E-A,016-0199-P-V,2020-06-12T15:57:30Z,330,16,Adult emergency,Adult emergency #1
016-0164-E-A,016-0199-P-V,2020-06-12T15:57:50Z,320,16,Adult emergency,Adult emergency #1
016-0011-L-T,016-0167-P-M,2020-06-12T15:58:20Z,270,16,Adult emergency,Adult emergency #1
016-0163-C-S,016-0167-P-M,2020-06-12T15:58:20Z,280,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0023-B-L,2020-06-12T15:59:00Z,720,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T16:01:20Z,390,16,Adult emergency,Adult emergency #1
016-0011-L-T,016-0154-G-C,2020-06-12T16:02:20Z,1220,16,Adult emergency,Adult emergency #1
016-0161-F-C,016-0199-P-V,2020-06-12T16:02:40Z,1500,16,Adult emergency,Adult emergency #1
016-0156-O-L,016-0168-V-E,2020-06-12T16:03:10Z,650,16,Adult emergency,Adult emergency #1
016-0149-G-C,016-0162-G-S,2020-06-12T16:07:10Z,200,16,Adult emergency,Adult emergency #1
016-0157-C-L,016-0168-V-E,2020-06-12T16:08:00Z,200,16,Adult emergency,Adult emergency #1
016-0017-M-A,016-0036-S-L,2020-06-12T16:09:50Z,150,16,Adult emergency,Adult emergency #1
016-0011-L-T,016-0167-P-M,2020-06-12T16:09:50Z,140,16,Adult emergency,Adult emergency #1
016-0154-G-C,016-0155-G-C,2020-06-12T16:10:10Z,20,16,Adult emergency,Adult emergency #1
016-0150-L-A,016-0162-G-S,2020-06-12T16:11:50Z,300,16,Adult emergency,Adult emergency #1
016-0072-S-M,016-0157-C-L,2020-06-12T16:12:20Z,80,16,Adult emergency,Adult emergency #1
016-0017-M-A,016-0154-G-C,2020-06-12T16:12:40Z,60,16,Adult emergency,Adult emergency #1
016-0019-V-A,016-0200-N-R,2020-06-12T16:12:40Z,430,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T16:13:20Z,360,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0162-G-S,2020-06-12T16:14:00Z,50,16,Adult emergency,Adult emergency #1
016-0017-M-A,016-0036-S-L,2020-06-12T16:15:20Z,1020,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0004-P-L,2020-06-12T16:19:30Z,260,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0004-P-L,2020-06-12T16:19:30Z,260,16,Adult emergency,Adult emergency #1
016-0007-A-C,016-0164-E-A,2020-06-12T16:19:50Z,80,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0019-V-A,2020-06-12T16:20:00Z,280,16,Adult emergency,Adult emergency #1
016-0156-O-L,016-0168-V-E,2020-06-12T16:21:10Z,130,16,Adult emergency,Adult emergency #1
016-0150-L-A,016-0164-E-A,2020-06-12T16:21:30Z,70,16,Adult emergency,Adult emergency #1
016-0156-O-L,016-0168-V-E,2020-06-12T16:24:20Z,150,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0003-E-P,2020-06-12T16:25:20Z,1130,16,Adult emergency,Adult emergency #1
016-0156-O-L,016-0168-V-E,2020-06-12T16:28:00Z,550,16,Adult emergency,Adult emergency #1
016-0072-S-M,016-0150-L-A,2020-06-12T16:32:30Z,40,16,Adult emergency,Adult emergency #1
016-0060-B-I,016-0175-S-M,2020-06-12T16:38:00Z,240,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0019-V-A,2020-06-12T16:38:20Z,80,16,Adult emergency,Adult emergency #1
016-0157-C-L,016-0168-V-E,2020-06-12T16:38:50Z,130,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0168-V-E,2020-06-12T16:39:30Z,150,16,Adult emergency,Adult emergency #1
016-0151-N-M,016-0168-V-E,2020-06-12T16:39:50Z,10,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0004-P-L,2020-06-12T16:44:00Z,210,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0004-P-L,2020-06-12T16:44:00Z,130,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0175-S-M,2020-06-12T16:46:40Z,10,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0200-N-R,2020-06-12T16:49:40Z,120,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0200-N-R,2020-06-12T16:50:00Z,100,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0004-P-L,2020-06-12T16:51:50Z,110,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0004-P-L,2020-06-12T16:51:50Z,110,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T16:52:40Z,70,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0019-V-A,2020-06-12T16:54:50Z,280,16,Adult emergency,Adult emergency #1
016-0001-F-J,016-0004-P-L,2020-06-12T16:54:50Z,60,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0004-P-L,2020-06-12T16:54:50Z,60,16,Adult emergency,Adult emergency #1
016-0196-C-T,016-0197-B-J,2020-06-12T16:55:00Z,240,16,Adult emergency,Adult emergency #1
016-0090-D-R,016-0173-J-F,2020-06-12T17:00:50Z,2660,16,Adult emergency,Adult emergency #1
016-0004-P-L,016-0019-V-A,2020-06-12T17:01:00Z,80,16,Adult emergency,Adult emergency #1
016-0003-E-P,016-0019-V-A,2020-06-12T17:04:00Z,110,16,Adult emergency,Adult emergency #1
016-0002-L-V,016-0004-P-L,2020-06-12T17:05:10Z,40,16,Adult emergency,Adult emergency #1
016-0090-D-R,016-0160-B-K,2020-06-12T17:28:50Z,1200,16,Adult emergency,Adult emergency #1
016-0090-D-R,016-0160-B-K,2020-06-12T17:50:00Z,180,16,Adult emergency,Adult emergency #1
017-0005-B-T,017-0032-C-M,2020-04-24T05:22:20Z,680,17,Internal medicine,Internal medicine
017-0005-B-T,017-0033-J-P,2020-04-24T05:22:20Z,850,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T05:22:30Z,100,17,Internal medicine,Internal medicine
017-0005-B-T,017-0034-G-M,2020-04-24T05:23:10Z,490,17,Internal medicine,Internal medicine
017-0032-C-M,017-0034-G-M,2020-04-24T05:23:10Z,230,17,Internal medicine,Internal medicine
017-0033-J-P,017-0034-G-M,2020-04-24T05:23:10Z,510,17,Internal medicine,Internal medicine
017-0007-S-A,017-0034-G-M,2020-04-24T05:24:50Z,140,17,Internal medicine,Internal medicine
017-0007-S-A,017-0033-J-P,2020-04-24T05:25:20Z,140,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T05:25:50Z,220,17,Internal medicine,Internal medicine
017-0005-B-T,017-0007-S-A,2020-04-24T05:25:50Z,60,17,Internal medicine,Internal medicine
017-0002-G-J,017-0007-S-A,2020-04-24T05:28:00Z,10,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T05:29:30Z,70,17,Internal medicine,Internal medicine
017-0032-C-M,017-0034-G-M,2020-04-24T05:32:50Z,200,17,Internal medicine,Internal medicine
017-0033-J-P,017-0034-G-M,2020-04-24T05:32:50Z,220,17,Internal medicine,Internal medicine
017-0005-B-T,017-0032-C-M,2020-04-24T05:37:50Z,240,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T05:38:20Z,1350,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T05:39:30Z,50,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T05:41:30Z,60,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T05:42:50Z,390,17,Internal medicine,Internal medicine
017-0002-G-J,017-0009-B-D,2020-04-24T05:43:20Z,70,17,Internal medicine,Internal medicine
017-0001-L-F,017-0009-B-D,2020-04-24T05:43:20Z,110,17,Internal medicine,Internal medicine
017-0005-B-T,017-0034-G-M,2020-04-24T05:44:00Z,260,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T05:45:00Z,200,17,Internal medicine,Internal medicine
017-0032-C-M,017-0035-F-M,2020-04-24T05:47:00Z,30,17,Internal medicine,Internal medicine
017-0002-G-J,017-0033-J-P,2020-04-24T05:48:30Z,60,17,Internal medicine,Internal medicine
017-0002-G-J,017-0036-B-O,2020-04-24T05:49:10Z,750,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T05:49:50Z,20,17,Internal medicine,Internal medicine
017-0032-C-M,017-0037-P-S,2020-04-24T05:50:00Z,50,17,Internal medicine,Internal medicine
017-0032-C-M,017-0039-R-P,2020-04-24T05:52:00Z,110,17,Internal medicine,Internal medicine
017-0033-J-P,017-0039-R-P,2020-04-24T05:52:00Z,90,17,Internal medicine,Internal medicine
017-0032-C-M,017-0038-S-D,2020-04-24T05:52:10Z,50,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T05:52:10Z,1760,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T05:52:10Z,1760,17,Internal medicine,Internal medicine
017-0004-B-M,017-0012-R-S,2020-04-24T05:56:00Z,260,17,Internal medicine,Internal medicine
017-0004-B-M,017-0012-R-S,2020-04-24T06:02:00Z,360,17,Internal medicine,Internal medicine
017-0006-N-N,017-0039-R-P,2020-04-24T06:07:40Z,330,17,Internal medicine,Internal medicine
017-0041-M-S,017-0042-K-H,2020-04-24T06:09:00Z,37990,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T06:10:30Z,40,17,Internal medicine,Internal medicine
017-0004-B-M,017-0012-R-S,2020-04-24T06:11:40Z,60,17,Internal medicine,Internal medicine
017-0033-J-P,017-0034-G-M,2020-04-24T06:11:40Z,1090,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T06:11:40Z,300,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T06:12:50Z,420,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T06:12:50Z,130,17,Internal medicine,Internal medicine
017-0006-N-N,017-0038-S-D,2020-04-24T06:13:40Z,90,17,Internal medicine,Internal medicine
017-0007-S-A,017-0038-S-D,2020-04-24T06:13:40Z,130,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T06:17:20Z,40,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T06:18:00Z,630,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T06:19:10Z,220,17,Internal medicine,Internal medicine
017-0002-G-J,017-0039-R-P,2020-04-24T06:23:30Z,1070,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T06:27:50Z,120,17,Internal medicine,Internal medicine
017-0005-B-T,017-0032-C-M,2020-04-24T06:29:30Z,330,17,Internal medicine,Internal medicine
017-0006-N-N,017-0036-B-O,2020-04-24T06:29:40Z,430,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T06:33:50Z,270,17,Internal medicine,Internal medicine
017-0033-J-P,017-0034-G-M,2020-04-24T06:33:50Z,1280,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T06:35:00Z,300,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T06:40:10Z,160,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T06:40:20Z,970,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T06:41:20Z,160,17,Internal medicine,Internal medicine
017-0032-C-M,017-0034-G-M,2020-04-24T06:46:00Z,550,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T06:47:00Z,70,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T06:49:50Z,350,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T06:50:40Z,230,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T06:50:40Z,430,17,Internal medicine,Internal medicine
017-0005-B-T,017-0034-G-M,2020-04-24T06:52:30Z,250,17,Internal medicine,Internal medicine
017-0005-B-T,017-0032-C-M,2020-04-24T06:53:40Z,90,17,Internal medicine,Internal medicine
017-0032-C-M,017-0045-S-S,2020-04-24T06:54:00Z,120,17,Internal medicine,Internal medicine
017-0033-J-P,017-0045-S-S,2020-04-24T06:54:20Z,100,17,Internal medicine,Internal medicine
017-0002-G-J,017-0034-G-M,2020-04-24T06:56:30Z,20,17,Internal medicine,Internal medicine
017-0002-G-J,017-0005-B-T,2020-04-24T06:56:40Z,10,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T06:58:40Z,240,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T06:58:40Z,240,17,Internal medicine,Internal medicine
017-0005-B-T,017-0018-A-K,2020-04-24T07:00:10Z,140,17,Internal medicine,Internal medicine
017-0001-L-F,017-0013-L-P,2020-04-24T07:00:20Z,180,17,Internal medicine,Internal medicine
017-0004-B-M,017-0041-M-S,2020-04-24T07:01:00Z,680,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T07:01:00Z,70,17,Internal medicine,Internal medicine
017-0019-H-R,017-0034-G-M,2020-04-24T07:01:00Z,100,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:01:10Z,280,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T07:02:40Z,80,17,Internal medicine,Internal medicine
017-0002-G-J,017-0015-B-G,2020-04-24T07:04:00Z,130,17,Internal medicine,Internal medicine
017-0008-D-P,017-0017-Z-J,2020-04-24T07:04:50Z,470,17,Internal medicine,Internal medicine
017-0002-G-J,017-0039-R-P,2020-04-24T07:06:30Z,20,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:07:00Z,30,17,Internal medicine,Internal medicine
017-0018-A-K,017-0045-S-S,2020-04-24T07:07:30Z,620,17,Internal medicine,Internal medicine
017-0001-L-F,017-0044-G-S,2020-04-24T07:07:50Z,140,17,Internal medicine,Internal medicine
017-0002-G-J,017-0039-R-P,2020-04-24T07:08:00Z,120,17,Internal medicine,Internal medicine
017-0033-J-P,017-0034-G-M,2020-04-24T07:09:20Z,620,17,Internal medicine,Internal medicine
017-0002-G-J,017-0036-B-O,2020-04-24T07:12:00Z,180,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T07:13:10Z,130,17,Internal medicine,Internal medicine
017-0001-L-F,017-0037-P-S,2020-04-24T07:13:30Z,60,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:14:40Z,660,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:14:40Z,660,17,Internal medicine,Internal medicine
017-0020-M-H,017-0033-J-P,2020-04-24T07:15:40Z,470,17,Internal medicine,Internal medicine
017-0003-C-M,017-0018-A-K,2020-04-24T07:16:50Z,170,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T07:17:30Z,1790,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T07:17:30Z,1780,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T07:17:30Z,1020,17,Internal medicine,Internal medicine
017-0018-A-K,017-0045-S-S,2020-04-24T07:19:00Z,290,17,Internal medicine,Internal medicine
017-0004-B-M,017-0018-A-K,2020-04-24T07:19:10Z,60,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T07:22:10Z,530,17,Internal medicine,Internal medicine
017-0004-B-M,017-0006-N-N,2020-04-24T07:22:30Z,300,17,Internal medicine,Internal medicine
017-0004-B-M,017-0007-S-A,2020-04-24T07:22:40Z,300,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T07:24:30Z,140,17,Internal medicine,Internal medicine
017-0032-C-M,017-0046-H-S,2020-04-24T07:26:10Z,50,17,Internal medicine,Internal medicine
017-0046-H-S,017-0047-L-N,2020-04-24T07:27:20Z,710,17,Internal medicine,Internal medicine
017-0047-L-N,017-0048-G-C,2020-04-24T07:27:40Z,260,17,Internal medicine,Internal medicine
017-0003-C-M,017-0010-D-E,2020-04-24T07:27:50Z,30,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:28:30Z,360,17,Internal medicine,Internal medicine
017-0003-C-M,017-0047-L-N,2020-04-24T07:28:40Z,130,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T07:30:10Z,180,17,Internal medicine,Internal medicine
017-0018-A-K,017-0020-M-H,2020-04-24T07:30:10Z,1420,17,Internal medicine,Internal medicine
017-0018-A-K,017-0019-H-R,2020-04-24T07:31:00Z,560,17,Internal medicine,Internal medicine
017-0004-B-M,017-0047-L-N,2020-04-24T07:31:50Z,280,17,Internal medicine,Internal medicine
017-0018-A-K,017-0048-G-C,2020-04-24T07:32:40Z,680,17,Internal medicine,Internal medicine
017-0019-H-R,017-0048-G-C,2020-04-24T07:32:40Z,560,17,Internal medicine,Internal medicine
017-0022-M-C,017-0033-J-P,2020-04-24T07:34:20Z,40,17,Internal medicine,Internal medicine
017-0004-B-M,017-0033-J-P,2020-04-24T07:34:50Z,10,17,Internal medicine,Internal medicine
017-0016-V-D,017-0045-S-S,2020-04-24T07:35:20Z,550,17,Internal medicine,Internal medicine
017-0007-S-A,017-0049-C-G,2020-04-24T07:36:20Z,200,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T07:37:00Z,40,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T07:39:20Z,210,17,Internal medicine,Internal medicine
017-0007-S-A,017-0022-M-C,2020-04-24T07:39:20Z,30,17,Internal medicine,Internal medicine
017-0018-A-K,017-0046-H-S,2020-04-24T07:39:30Z,190,17,Internal medicine,Internal medicine
017-0020-M-H,017-0048-G-C,2020-04-24T07:40:00Z,1460,17,Internal medicine,Internal medicine
017-0005-B-T,017-0023-C-P,2020-04-24T07:40:00Z,70,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T07:40:40Z,360,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T07:40:40Z,350,17,Internal medicine,Internal medicine
017-0023-C-P,017-0040-T-H,2020-04-24T07:42:10Z,700,17,Internal medicine,Internal medicine
017-0006-N-N,017-0036-B-O,2020-04-24T07:42:40Z,60,17,Internal medicine,Internal medicine
017-0007-S-A,017-0036-B-O,2020-04-24T07:42:50Z,50,17,Internal medicine,Internal medicine
017-0006-N-N,017-0036-B-O,2020-04-24T07:44:50Z,580,17,Internal medicine,Internal medicine
017-0023-C-P,017-0033-J-P,2020-04-24T07:45:40Z,80,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T07:47:10Z,200,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T07:47:50Z,480,17,Internal medicine,Internal medicine
017-0032-C-M,017-0034-G-M,2020-04-24T07:48:10Z,100,17,Internal medicine,Internal medicine
017-0022-M-C,017-0049-C-G,2020-04-24T07:48:10Z,150,17,Internal medicine,Internal medicine
017-0050-M-C,017-0051-N-A,2020-04-24T07:48:30Z,200,17,Internal medicine,Internal medicine
017-0044-G-S,017-0045-S-S,2020-04-24T07:49:40Z,70,17,Internal medicine,Internal medicine
017-0007-S-A,017-0036-B-O,2020-04-24T07:49:40Z,290,17,Internal medicine,Internal medicine
017-0032-C-M,017-0033-J-P,2020-04-24T07:51:50Z,20,17,Internal medicine,Internal medicine
017-0022-M-C,017-0049-C-G,2020-04-24T07:51:50Z,270,17,Internal medicine,Internal medicine
017-0044-G-S,017-0045-S-S,2020-04-24T07:53:30Z,130,17,Internal medicine,Internal medicine
017-0019-H-R,017-0020-M-H,2020-04-24T07:53:40Z,880,17,Internal medicine,Internal medicine
017-0019-H-R,017-0020-M-H,2020-04-24T07:53:50Z,870,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T07:54:50Z,220,17,Internal medicine,Internal medicine
017-0020-M-H,017-0039-R-P,2020-04-24T07:54:50Z,520,17,Internal medicine,Internal medicine
017-0019-H-R,017-0039-R-P,2020-04-24T07:55:00Z,500,17,Internal medicine,Internal medicine
017-0003-C-M,017-0007-S-A,2020-04-24T07:55:00Z,130,17,Internal medicine,Internal medicine
017-0004-B-M,017-0007-S-A,2020-04-24T07:55:00Z,150,17,Internal medicine,Internal medicine
017-0018-A-K,017-0050-M-C,2020-04-24T07:55:30Z,100,17,Internal medicine,Internal medicine
017-0006-N-N,017-0036-B-O,2020-04-24T07:56:00Z,200,17,Internal medicine,Internal medicine
017-0005-B-T,017-0032-C-M,2020-04-24T07:56:30Z,590,17,Internal medicine,Internal medicine
017-0050-M-C,017-0051-N-A,2020-04-24T07:57:30Z,260,17,Internal medicine,Internal medicine
017-0001-L-F,017-0023-C-P,2020-04-24T07:58:00Z,300,17,Internal medicine,Internal medicine
017-0023-C-P,017-0040-T-H,2020-04-24T07:58:00Z,320,17,Internal medicine,Internal medicine
017-0004-B-M,017-0041-M-S,2020-04-24T08:01:00Z,590,17,Internal medicine,Internal medicine
017-0005-B-T,017-0034-G-M,2020-04-24T08:02:10Z,540,17,Internal medicine,Internal medicine
017-0022-M-C,017-0049-C-G,2020-04-24T08:02:20Z,420,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T08:02:30Z,630,17,Internal medicine,Internal medicine
017-0003-C-M,017-0018-A-K,2020-04-24T08:04:10Z,450,17,Internal medicine,Internal medicine
017-0005-B-T,017-0032-C-M,2020-04-24T08:07:30Z,70,17,Internal medicine,Internal medicine
017-0032-C-M,017-0034-G-M,2020-04-24T08:07:30Z,170,17,Internal medicine,Internal medicine
017-0018-A-K,017-0019-H-R,2020-04-24T08:08:40Z,600,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:08:40Z,250,17,Internal medicine,Internal medicine
017-0020-M-H,017-0043-L-O,2020-04-24T08:09:40Z,810,17,Internal medicine,Internal medicine
017-0018-A-K,017-0043-L-O,2020-04-24T08:10:10Z,200,17,Internal medicine,Internal medicine
017-0018-A-K,017-0020-M-H,2020-04-24T08:10:50Z,1050,17,Internal medicine,Internal medicine
017-0004-B-M,017-0007-S-A,2020-04-24T08:11:00Z,40,17,Internal medicine,Internal medicine
017-0043-L-O,017-0050-M-C,2020-04-24T08:13:00Z,660,17,Internal medicine,Internal medicine
017-0034-G-M,017-0045-S-S,2020-04-24T08:13:50Z,50,17,Internal medicine,Internal medicine
017-0048-G-C,017-0051-N-A,2020-04-24T08:14:50Z,140,17,Internal medicine,Internal medicine
017-0019-H-R,017-0051-N-A,2020-04-24T08:17:40Z,50,17,Internal medicine,Internal medicine
017-0007-S-A,017-0045-S-S,2020-04-24T08:19:50Z,40,17,Internal medicine,Internal medicine
017-0007-S-A,017-0024-L-C,2020-04-24T08:20:00Z,40,17,Internal medicine,Internal medicine
017-0018-A-K,017-0047-L-N,2020-04-24T08:20:20Z,400,17,Internal medicine,Internal medicine
017-0022-M-C,017-0049-C-G,2020-04-24T08:21:50Z,360,17,Internal medicine,Internal medicine
017-0003-C-M,017-0004-B-M,2020-04-24T08:22:50Z,250,17,Internal medicine,Internal medicine
017-0018-A-K,017-0050-M-C,2020-04-24T08:24:10Z,130,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T08:25:00Z,910,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T08:25:10Z,1250,17,Internal medicine,Internal medicine
017-0006-N-N,017-0007-S-A,2020-04-24T08:25:20Z,260,17,Internal medicine,Internal medicine
017-0002-G-J,017-0024-L-C,2020-04-24T08:27:10Z,150,17,Internal medicine,Internal medicine
017-0023-C-P,017-0043-L-O,2020-04-24T08:29:00Z,90,17,Internal medicine,Internal medicine
017-0001-L-F,017-0024-L-C,2020-04-24T08:29:10Z,20,17,Internal medicine,Internal medicine
017-0001-L-F,017-0008-D-P,2020-04-24T08:29:10Z,260,17,Internal medicine,Internal medicine
017-0003-C-M,017-0045-S-S,2020-04-24T08:29:30Z,140,17,Internal medicine,Internal medicine
017-0018-A-K,017-0019-H-R,2020-04-24T08:29:30Z,1640,17,Internal medicine,Internal medicine
017-0003-C-M,017-0024-L-C,2020-04-24T08:29:50Z,110,17,Internal medicine,Internal medicine
017-0016-V-D,017-0053-B-L,2020-04-24T08:30:10Z,700,17,Internal medicine,Internal medicine
017-0002-G-J,017-0008-D-P,2020-04-24T08:34:10Z,710,17,Internal medicine,Internal medicine
017-0032-C-M,017-0043-L-O,2020-04-24T08:34:20Z,70,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:34:30Z,10,17,Internal medicine,Internal medicine
017-0007-S-A,017-0044-G-S,2020-04-24T08:34:30Z,210,17,Internal medicine,Internal medicine
017-0001-L-F,017-0002-G-J,2020-04-24T08:39:40Z,200,17,Internal medicine,Internal medicine
